tweet_id,sentiment,author,content
1753680170,fun,Munki001,watching finding nemo with my nephew so cute!
1753680189,worry,hyppe,@gabexmosh &quot;with done&quot;?
1753680257,worry,saurabhshah,Njoying sunday @netrockers plce and learning abt more in joomla
1753680326,love,BabyGirlAmy,@PerezHilton you look smashing darling  is trent reznor really getting married i just want to rip out mariqueen's fake boob's -_-
1753680364,love,Elmstreet81,Happy Mommy's Day to all the mothers in the world!
1753680399,hate,Xx_McFLY_xX,@UniqueGuitarist Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol
1753680463,love,celemack,"@kymdotcom in anticipation of him making me a cup of tea, I'm agreeing. Now it must happen!  No, he is awesome."
1753680467,fun,meggymooloos,is up for lots of revision today and then out toniight
1753680482,neutral,aussiemcflyfan,@xo_mcflyandjb its okay!!!  x
1753680490,fun,pslgreg,"@megatronnn Drinking alone after working til 10 PM can be relaxing, or made better by adding one fun person to laugh with."
1753680545,happiness,poppyscorner,@MyAppleStuff oh he is so cute... is he in uniteddogs.com? Poppy is there
1753680565,worry,F1_Steve,@F1TailPipe_com Thanks
1753680578,happiness,imajagfan,@redheadlori Happy Mothers Day!
1753680586,worry,ManuFarenzena,@lewisking don't you procrastinate!   (like I do...)
1753680615,neutral,migin,@cfsam 7pm? So early. Dat's 4pm my time.
1753680682,happiness,missanzyy,uploading photos to myspace from musical i was just in
1753680689,happiness,jenny_n_alen_06,@officialTila tilaaa just make you feel so special  haha haters now days
1753680705,neutral,steenbergen,@rockingla Thanks  New work will arrive in a few weeks
1753680706,happiness,ThomasGudgeon,Weetabix and Choco milk  Yum!
1753680796,fun,raindropper,Jogged in the forest with Nina. Heavy wind reminded I need to set up some turbines: free electricity.
1753680798,neutral,the_mackem,@hypnophil  oh hiya phil am well ta hope u are too
1753680804,relief,IamTam,@jenifel Aww thanks! I am indeed graduating on Friday. Just 4 finals stand between me and freedom...or Teach for America and law school
1753680881,happiness,disyonezer,"Pegel..cape ya keliling kuil..but,totally awesome!was amazed by the temple,culture,ambience..truly amazing thailand"
1753680891,neutral,starrinthesky,watching Pineapple Express and is seriously thinking that they used real weed in this movie
1753680892,relief,AuShY,Finally home after a big of travelling!! ahhhhhh now time to realx!!
1753680911,worry,OlliexPOVx,@gfalcone601 dont you think this tour went fast? i do
1753680917,happiness,gowbo,Toast in the morning
1753680920,love,enamoredsoul,Happy Mother's Day to all the mothers...time for me to hit the hay! much love my tweeps!
1753680980,neutral,jessicastrust,"@Kirsty_H_99 I'm good, still enjoying the #fryeffect  You?"
1753681038,neutral,slivoshee,@ Cleaning the house! going out at 3 to see a soccergame with friends
1753681183,worry,F1_Steve,@LLC1983 Thanks
1753681252,surprise,muzikaficionada,"@bunnyc saw it too..hmmm, she's sexy, nice twins"
1753681265,surprise,Prayter,@UniqueGuitarist ment to be doing hw but not going to happen!!! Ill pray for tia!  Rose is in the shower so sh.. http://bit.ly/VMv6U
1753681288,worry,Sikretsy,iono...I guess I'm getting off now. L8r twits
1753681366,neutral,Prayter,"@DKMatai Let's hope and pray, we go a wiser way! : @DKMatai Let's hope and pray, we go a wiser way!  http://bit.ly/TzxqN"
1753681369,happiness,natroksjayz,so this my last week of school then finals yesss
1753681414,worry,Redjotter,@jbaldwin Perfect. Thank you. Enjoy your sunday of no work
1753681427,neutral,kitrona,"@eimajuno Hey, you don't have to be sorry! Absolutely understandable; I was just poking at you a little."
1753681446,love,Southpaw217,like your first broadcast @supitsemily
1753681449,happiness,QuinzybySara,"@mileycyrus i think it's fun, you gotta hide, and defend from your enemy, fun huh?"
1753681460,surprise,jamesfurey,"@phon Or should I say, ROL!"
1753681489,worry,FoTizzle,@kazzababe95 cut yourself a slice of cheese cake.. it makes everything better
1753681498,love,Sandy330,Happy Mothers Day to all the mommy's out there!
1753681507,happiness,JeromeEsplana,@jonbongato haha it will be interesting haha
1753681515,love,jenp2,"The sun is attempting to increase her efforts. Alas the same cannot be said for me. I see a bath, a couch &amp; a book in my immediate future"
1753681585,fun,Sofie_JO,Hmm... It's my birthday tomorrow... Fun!
1753693839,happiness,Ozquilter,"@Ganga108 my pleasure, its a great recipe"
1753693922,relief,stu_art_ist,@McGiff Thanks for sharing that
1753693932,happiness,SOTR09,Woo hoo.  Sun outside might be able to get some sunset shots tonight...  fingers crossed!!!!
1753693995,happiness,tubepornxxx,"@sexysapphire Thanks, I love it"
1753694010,enthusiasm,zoja87,"It's raining cats and dogs in Gda?sk today , looks nice 'though through a window"
1753694076,enthusiasm,kahemeh,@kiwi_from_hell @sporkess how's monday for you?
1753694083,happiness,marypascoe,"@purdyboy thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha."
1753694151,relief,R3beccaF,@kjarrett Thanks for tweeting a very useful set of refs - I'm in the middle of adding them to a chapter I'm editing
1753694175,love,lilpr1nc3sz,Awesome beer pong party at my house in the yard tonight  going in when the sun is rising is officially B.A.
1753694190,enthusiasm,AndyGER,In about 2 hours from now i will find out how good the STAR TREK Film from J.J. really is. A Ticket costs 9 Euro and i hope its worth it
1753694274,neutral,lindtdale,Headin' to church now...
1753694279,fun,shassyn,my first moms day as a mom  now im off to long island to see my mommy  &lt;33 HAPPY MOTHERS DAY!!
1753694301,neutral,Ms_KissKissBang,"Offline for now, I'll tweet again later..."
1753694327,neutral,bugshaw,Buying pretty shiny beads and things  I feel quite girlish. http://elisem.livejournal.com/1473318.html
1753694383,neutral,ToxicRagdoll,@Britt_Uh_Knee
1753694388,happiness,skarthikm,Buongiorno !!! woke up and of for my Italian lunch
1753694398,love,robhampson,@rbtlshow really enjoyed the podcast with @jasonsantamaria This was my 1st time listenening to the show. Will def listen from now on
1753694411,happiness,gilbert_melki,Enjoying &quot;Gears of War&quot; on my PC ! This game is really gooooood
1753694437,neutral,freecloud,Looking at the pix from #dbuc09 - seems like everyone was doing good stuff - *almost* wish I wasn't in Nice at the time
1753694445,worry,StarBreatherLuv,"Good night all... Just set this twitter thing up. I'm very new at this, but I expect it to come in handy."
1753694477,surprise,KayleighMcJonas,@gfalcone601  im sooo excited!!
1753694584,love,friendlysavage,Kyneton for breakfast this morning at Slow Living. Noice. Such a beautiful sunny autumn day  Drove back to Melb via Daylesford
1753694596,relief,schrader,"Mother's Day breakfast is over, getting back to work now. Back on Rails"
1753694667,enthusiasm,dooganized,"Hour til lunch, can't wait. Ima go to Mcd's"
1753694691,surprise,mercurialblonde,"He hated my writing, so I made him my academic adviser."
1753694697,sadness,x2xkrizellex2x,Hot showers make everything better  all i need is sumbody to tuck me in. . ugh miss my gramma
1753694701,happiness,ceydalovesnick,@nick_ebru thank you for the link...very cool...see you on monday!!!
1753694730,happiness,lollipop_246,OMG I FINISHED MY HISTORY CHILDRENS BOOK!!!! JUST NEED 2 MAKE IT PRETTY AND PRINT IT OFF AND IM DONE!!! WHOO!!!
1753694766,worry,bennyling,"On another note, geoDefense Easy down. Onwards to the medium maps, where a whole other world of pain awaits my exploration!"
1753694774,worry,filmmania,hoping to hear from you all soon
1753694783,surprise,EJCx,@tinchystryder I'm going big weekend  cant wait to see u! x
1753694791,hate,SarahCyrus,@LisaHopeCyrus sry twitterfon is kinda shit i will stay at tweetie  this world is so unfair you always have to pay for good stuff :/
1753694882,neutral,isthawaii,"http://twitpic.com/4wsxi   F3 w (demo) aero wheels. Louder, but they cut like a knife. U will hear me coming, passing on your left"
1753694902,fun,Niniel89,enjoyed yesterday Star Trek. Awesome movie! With great actors - I prefer Karl Urban as Dr. Leonard &quot;Bones&quot; McCoy  Live long and prosper!!
1753694912,happiness,teachernz,"@dorothyjburt very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere &amp; discussion"
1753694925,love,thejessicashow,aww @skyelikeupthere you loooove me
1753694946,happiness,itsleish,@Joshwaleigh    i did on my walk home. it looks amazing
1753694961,love,Milllllla,I love my mom we are going to greece this summer
1753694976,relief,prmack,"@cssglobe thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves"
1753695005,fun,funkyfairy24,"@monabarry yeah whatever, so that means he was chatting about me all night then, lol"
1753695052,love,JustinsDialogue,2 dates to go and i'm done booking this first tour  anyone wanna help me find shows in and around NYC? June 2 and June 4?   Thanks!
1753695058,love,amber9482,Happy Mother's Day @shannon180
1753695130,happiness,ladyCircus,"Good morning!! It's 12:00, I think it's time for breakfast!!"
1753695135,fun,codelust,@aditya page genny to rescue you
1753695156,neutral,visualthoughts,@from10to300mm gut
1753695158,neutral,Riki_Merav,@jbgreece yeh  A little.. How are you ?
1753695235,happiness,N0odles,@StevieWynn good morning. How is my favourite pcso today?
1753695370,neutral,XMissxXxMurderX,@xb4byfac3x 6 am.  you?
1753695480,sadness,Shaz4him,Went shopping for sports tour yesterday with Garley... very very very funny!! Now I need some brunch  And a shower.
1753695513,worry,bluesheeva,@Peddlee Haha... How could u? dun eat properly rt? see lar~ Go take medicine
1753695517,neutral,ronnyvengeance,@caseysevenfold there coming this year ^-^  wiL said it himself  but yes now would be good.
1753695551,neutral,kidakaka,@Saurabh oks  yes infact we had chatted earlier on n00b.in as well
1753695577,worry,benbarren,@mellalicious fey slays it in #30rock but title of that film sounds bad  #Inbruges is a funny indie little euro city hitman gone bad tale!
1753695582,worry,slipper_gee,@Elliecopter_ rofl im glad! haha yeah me tew! but usually i get up at the same time and just spend more time on twitter! tehehe!
1753695591,love,LoveEmms,@elijahr26 Hey thanks for following  Love the name Elijah thats what im going to name my Son
1753695598,happiness,jpnnbak,[Sarah Mcglaclan song in background] Please donate to jpnnbak' fund of &quot;Dinero for the cable bill&quot; think of how you will make her
1753695691,hate,KirstenJ77,watching M eat a hotdog...gross.. he's so drunk and annoying.. trying really hard not to glre @ him
1753695696,love,jorelleB,http://twitpic.com/4wsy6 - Beauty.  Going out now!
1753695736,neutral,rumoko,@sleepydumpling yeah I'm fine not to raid most things. Excepting liquor and cheese &amp; bacon balls
1753695855,empty,VetaKniaz,Going to Al Ain.  Need to check out one store. Hope i find things that I'm looking for.
1753695869,neutral,natewinn,Grabbing coffee from @dunkindonuts then making mom breakfast
1753695932,hate,wolvesusa2010,hates samanthas guts
1753695939,happiness,ShadyAlgorithms,First sleep then spending the day with mom since it's mothers day and all. There might even be Chinese.
1753695942,neutral,mayschool,"@loisheilig your welcome. you have picked up the slack the last few days, my turn to get it."
1753695944,relief,TheStephy,"is back...been feeling ill and extremely busy all week. happy mother's day, to all you mama's out there"
1753695983,neutral,onlydanno,@CocaBeenSlinky morning! I'm in the garden getting air
1753696004,happiness,kertuu,"Lady Gaga - Poker face (acoustic)  is really really good, she really can sing"
1753696021,love,kethni,"Exchange story gone, yaaaay! On with Sweet Charity"
1753696068,happiness,ATRIUSMUSICX5,"Had a good time out , now I must sleep lol. Gym &amp; dance rehearsals in like 5 hours,"
1753696119,happiness,BaltarStar,"@mattcampagna You know, your updates are really amusing.  How was the prop auction?How much did that baseship bed go for?"
1753696224,love,Luvnijo,had a nice brunch by the bay.. Thank God for Mommies!
1753696231,neutral,rizkyinayati,"@Janit thankyou sugaaar  btw I'll leave this town on 7, really hope could see you next time ya ra. Skrg sempit bgt sih waktunya ya"
1753696241,neutral,FarihahBegum,Off To Do Pilates Now! Tweet Y'all Soon!
1753696250,sadness,tchvinkle,"simple greetings from unexpected people can actually lighten our mood, doesn't it ever happen to you?"
1753696286,fun,Joner,@GayAdoptionDad please do  I'll settle for cheap cider for meeting deadline. Have you seen our new blog at www.havealovelytime.com?
1753696334,love,BoxxxyBabeee,Happy Mother's Day to all Mothers out there
1753696336,worry,sirswaqq_scooby,"still up, JUST GOT HOME.  ready to go to sleep.."
1753696349,happiness,amazingantonia,@GGEastLDN im cool  cant wait to hear these stories xoxo
1753696359,happiness,sillybaby,Good morning all! Its a fabulous morning here!
1753696401,love,lenaaileen,"going to eat some pasta bake, my favourite food! later going to the flea market @jadirox you're my lilime"
1753696441,worry,TanujDua,@josepicardo Ahh okay makes sense to start the preparations now then
1753696453,happiness,ramdomthoughts,@sassij That's good to hear - morning
1753696516,worry,old_splice,I'm not! They frighten me to death............I just like to see all the boys in their leathers!  ;) We go every year. Brilliant atmos!
1753696567,happiness,aknotofemma,"time to do some revision while listening to @direngrey albums non-stop all day, again!"
1753696593,neutral,colintuohy,That's cause you are old mate hehe
1753696595,neutral,ruoivietnam,"haizzz, hem cï¿½n ai, t? ?i ?n ?ï¿½y... ?ï¿½i b?ng quï¿½  Bibi c? nhï¿½ trï¿½i cï¿½y"
1753696628,neutral,SomeNew,On a day like today. I am thankful for my mom's teaching (proverbs 6:20-23) and thankful that she's on twitter too! Love you @planit1
1753696649,happiness,knutschel,my mum was really happy about her pretty small present^^ oh wow tomorrow we can test one of her presents: one of the pasta recepies
1753696650,enthusiasm,naomiwv,Surveying my NEW LAWN from the upstairs window!
1753696727,fun,leopard81,"going to watch a dvd with hubby,'Eagle Eye', twit u all 2morrow, cia"
1753696778,happiness,Zoezxxx,"@LittleFletcher I saw the play of it here, it was amazing"
1753696837,happiness,xLorneyRawrx,2 days till birthday! I just hope the weathers good!! And it best be good on thursday and friday! Otherwise il scream! happy b'day keiron
1753696850,happiness,prettymuchcrazy,Singing along to MyChem.
1753696862,relief,missgiggly,@JennaIsWriting You've got a deal!
1753696905,worry,smallbecca,@SaliWho morrissey will cure you  I am jealous. but not in a slash your tyres way just in a hope you enjoy it wish I cuold go way
1753696934,neutral,laurawrsaurus,@Carole9 im not confused
1753696942,sadness,SiobhanLily,Has finally found her new flat.
1753696963,neutral,KKCappie,New twitter background
1753696967,happiness,shivOO,@b50 heheh ....qualifying was pretty exciting tho  ..
1753697008,fun,CarrMiMi,"is Chillin', listening to Tunes"
1753710423,love,jedijon,@amyserrata in the sun and changing my default icon just for you  what're your plans?
1753710535,fun,officialofsue,"Hanging out at cousin's house, getting a manicure and pedicure.  Then off for some beauty sleep..."
1753710549,surprise,Kevism,@curiousmike Maybe until Wednesday?
1753710573,relief,klawrance,http://skipall.com/8p.png  The come apart easy enough
1753710831,love,BrandyWandLover,@pinkbunny69 o i c. i have no excuses i just love bein comfy
1753710843,love,cravenjade,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup"
1753710920,happiness,JessMcFlyxxx,@KimmiMcFly i think it starts at  7.30 with that david archuleta  i might just throw glitter all over myself aha xx
1753710925,happiness,littlelylygirl,http://twitpic.com/4qfl3 - haha^^ I love it
1753710950,love,charlesstinger,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1
1753710959,happiness,coupld,"@HairBoutique Thanks, btw which men's hairstyles are in right now? I'm growing my hair long  anyway hope you are having a good weekend!"
1753710972,neutral,ellasadiee,"actually just woke up, going to attempt to see 17 again with Natalyy"
1753711004,happiness,annaliese_sarah,haha gunna go buy a whole bunch of emo/punk clothes
1753711019,neutral,shawnwy,changed my h/p number go online msn messenger to see
1753711031,neutral,cssglobe,"@prmack Community news only  I sometimes accept guest posts, but not at the moment."
1753711074,neutral,ahmednaguib,@Brandensilva Most of my friends wanted to try it yesterday but failed because of the whole .Net thingy...it worked fine with me
1753711113,neutral,nik_kee_dee,Morning all.... Sorry for missing tweets yesterday @damohopo @Boddingtons How are you today?
1753711210,empty,Spidersamm,i want a top that says ' www.bilko22.com '
1753711224,empty,mike_met,Hoping my mom likes her pamper gifts I sent her
1753711308,relief,JadeMH,"@SabrinaNorris they were lushh wernt they, i managed to keep up to lol aww they were amazing  xxx"
1753711321,neutral,NathanaelB,@facibus @Allyeska's mum asked us to thank you for introducing us to Kenny's - we're having Mother's Day dinner here
1753711335,neutral,Kevism,Where did I leave my Citeh jersey?
1753711385,sadness,CptFantabulous,nothings really going *well*...however currently theres nothing else to look forward to so may aswel make the best of it
1753711481,happiness,wordpresthemes,"I meditate, I feel I am vast, very vast.  do you know it?what do you think about?"
1753711558,enthusiasm,exonumi,@alucinari Moral support for students
1753711562,sadness,DebbieBenstein,"@ezrabutler - they have their headaches the morning after, instead!"
1753711601,fun,emmakorhonen,learning to play guitar is one of the best things I have done out of boredom
1753711605,love,Claireyyx,@lorilooker oii oiii  hope the run goes/went well (whenever you get this message!) love youuuuu ?
1753711667,love,shanajaca,@xXFriendXx That is amazing she will be happy with it enjoy your sunday  XX
1753711724,surprise,BrokenMasques,I have just read up on lactose stuff and I CAN EAT HARD CHEESE!!! There is no lactose in it!!! *Jumps of Joy this rainy day* YAY!!!!
1753711756,neutral,Sneddonia,@wychbury They did a song called Toothpaste Kisses which I quite liked
1753711872,fun,suzi_q,"Hope all the mums out there had a wonderful day    my kids know me, I got a game for my DS and weights for my wii fit... woo hooo"
1753711981,happiness,DannyBevers,Wake up x.x But tired. On this moment i listing some music for make me happy and let me wake up
1753711985,neutral,mrkimchi52,"@brianna you liked braid? Did you guess what the whole relationship story is a metaphor for? I sure as hell did not, it just confused me"
1753712018,fun,defrio29,busy exam week coming up! always look on the bright side of life  *whistle*
1753712021,fun,chantelleaustin,"@rssanborn true, depends on the couple  Personally we've found adding more has increased the fun &amp; increased our bond"
1753712045,love,smokeserbes,marko got in a fight outside the roseland tonight.. it was rather entertaining!
1753712252,empty,Nerrida_,@Matt_D_ happy birthday
1753712282,neutral,cookiemonster82,Sunday sunshine track  ? http://blip.fm/~5z7cg
1753712345,neutral,emilyburnett,Same Difference Today  going to go and have a shower then get ready!
1753712346,neutral,lukeey_S,is slowly gettin more followers  vry slowly
1753712356,fun,pattisonlife,ahhhaaaaa is gunna get straight back on it!
1753712371,relief,kashaziz,@skdev I left that for people to complete
1753712554,neutral,ellejonees,bruxels - 12:02 at home... really tired... end the song
1753712697,relief,EliTriguero,"flu or allergy??? ... Doesn't matter, just try to squeeze my Sundayyyy"
1753712790,happiness,xxprettyhoneyxx,Is listening to Prima j - rockstar so dang catchyy
1753712824,neutral,xmind_net,http://bit.ly/s7hQe   Translate XMind to your language.
1753712825,worry,BaltarStar,Here's a brief preview: http://bit.ly/eHCfP   OMG James is creepy in that role! I'm scared of him
1753712868,happiness,sixdaysandy,"Picked up a Jesse Lacey/Kevin Devine/Grace Read bootleg off the net from their acoustic tour, it's really good"
1753712898,sadness,sunshinehollyyy,even when we're miles and miles apart; you're still holding all of my heart    4 days until jonas brothers 3d concert experience w/candice
1753712928,surprise,Jinxie_G,"@DrRus You too, Rus!"
1753712955,neutral,fidobada,eating breakfast and drinking coffe - strong coffe!
1753712968,fun,kimsherrell,"@RollinsWallace hahaha, as cartoon mascots go, the virl.com monster has some very nice details... a good shadow + realistic tonsils."
1753712986,love,candeejaye,Happy Mother's Day Mommies
1753713092,happiness,H0TP0T,@miraihl Sounds like you're in for a great day!  Enjoy
1753713122,love,Micole_,"@MariahCarey u go Mariah,never listen to the haters  I have been a fan for so long and am so grateful for ur music. Can't wait 4 the album"
1753713193,happiness,JensTGZ,"off to westend now, enjoying the sun."
1753713194,worry,facibus,"@zuzu I didn't get a lot of sleep myself last night. And it is a good thing, reading"
1753713210,worry,littlelylygirl,http://twitpic.com/4wsue - yeah  well thanks *blushes*
1753713269,surprise,indoguatenina,@Hatz94Music HAPPY MOTHERS DAY!  Tell ur mom that's she an awesome madre &amp; such a great example to the Archuleta familia!!
1753713283,neutral,rgoodchild,@TheWineVault oh I know. and I aprreciate it  it can be my back up plan
1753713288,happiness,yochilli,Good morning Tweeple of the sun! What you all up to?
1753713318,happiness,rangii,happy mothers day to all the yummy mummies on twitter
1753713337,love,xMnonniix,@DebbieFletcher Nice Mothersday! *gives you a viritual chocolate
1753713346,happiness,t_de_baillon,OK. Done with Sunday morning findings. Time to enjoy the sunny day
1753713396,relief,smarr,Sitting on my sunny balcony and learning for the Dutch exam
1753713450,worry,RavenBlakh,"I feel rather cheery, despite being stuck indoors all day revising"
1753713454,happiness,Brookberrys,Up at 6am on Sunday... Going to meet my mom for breakfast at the beach!
1753713455,fun,ConnorJack,@TheSimsHub I'm going to kill the person who should have went down to Manchester for me.  (only kidding; don't want the police on my door)
1753713473,surprise,BoxxxyBabeee,? American Pie FOREVER. I'm watching it right now. They're running naked around on the Streets! Would you do that? I would  [ NOT ]
1753713502,happiness,yarono,"@Orli @Snapily you are now famous in Houston, take a look  http://is.gd/ysAh"
1753713523,love,jess0389,Happy Mother's Day!
1753713528,surprise,TijanaSelak,@SerbIaNGoDdesS Hmm Ok next time i see you il just get you to explain to me the whole process  haha
1753713543,happiness,SashaPanda,Good Morning Everyone
1753713575,love,sharonmaytee,Loves random acts of kindness and laughter
1753713579,sadness,pigiuz,2 days after #all4web ...i'm still tired
1753713728,neutral,Malihahansen,@giblahoj how sweet
1753713732,happiness,kountklepto,Enjoyed the new Star Trek movie last night.  I want to see it again!    Up and ready to work... on SUNDAY!  BLAH!
1753713812,worry,GiniTea,happy birthday great-grandmother  ../././. bad news on a good day &gt;&lt; but ame is living
1753713879,worry,LosingTheLbs,Feeling the effects of the party last night. Drank far too much. 2 chicken burgers and one lamb burger. I did dance a fair bit tho.
1753713902,love,IamIli,I will surely vote for @AllisonOfficial.
1753713907,worry,missyesenia,I loveeee NY! Getting breakfast then gonna go mimis I'm sooo tiredddd! missing him ODeeee! Love you
1753713922,happiness,josephlavigne,Senior ball was hella fun!!!  good night!!!
1753713928,neutral,ItsJustEsther,Hey hey get tickets to ALL TIME LOW when they're in Aussie kay. www.myspace.com/destroyalllines Yup. Go there get tickets
1753714030,neutral,XandraEvans,Good morning... Iï¿½m soooo tierd
1753714066,love,TanaisG,Happy Mother's day !!!! Show some love to your Beautiful and Amazing Mom!!  &lt;3
1753714074,neutral,vmcconville,"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale."
1753714086,neutral,offdaheezzy,"It's 5:03 in the morning.. I think it's time I went to bed. - so, goodnight everyone  http://tumblr.com/xaj1qz8v3"
1753714097,surprise,skyhawkmatthew,@Patty_B You didn't see everyone going on about it on Facebook about 3 months ago?
1753714138,empty,jajasters,@GeeNee08 nothing this time.  just got home. yah?
1753714197,worry,jamesbankso,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753726676,happiness,lovemetal,@danielradcliffe Nice to see you tweeting!  It's Sunday 10th May and we're celebrating Mother's Day here today. So be nice to yer Mom
1753726680,happiness,hugwh0re,Just got home from another wonderful night
1753726692,happiness,lotusheartbreak,@devyra haha i love both of them too  hmm.. lol i'm in need of some good bands too
1753726708,neutral,marteinn_se,"Well, for java atleast  Im still working on my php solution"
1753726733,enthusiasm,illicitlyyours,"@NYBabe No ways. If you can nab a youngster, go for it! My best friend swears by younger men - apparantly they can go for longer too!"
1753726760,happiness,doki_doki,just made a South-Korean email pal. Happy!
1753726764,happiness,eleedeelee,Happy mother's day to all moms!
1753726866,love,felixley,@melissagreen http://twitpic.com/4wsk3 - too cute
1753726877,fun,jadeflame,@dannymasterson the honesty's to much...........  Sorry couldn't resist;)
1753726891,worry,aureliegomez,@inesthefreak - Wtf Polyvore? what's that?  enjoy it though.
1753726950,love,Laiixy,"@stephaniepratt I Love This Song lol, You're amazing Steph , xoxo"
1753727054,happiness,DLWilsonsWorld,"Nighty night, ya'll!    Tweet Dreams!"
1753727056,happiness,rob_caporetto,@snarkattack kicking it incredibly old-schoolï¿½ I whole-heartedly approved
1753727095,sadness,JamesMackney,"@MiaLotta why do u feel shit? Nerves? I tripped over that plastic telescope at 6:40 am yesty, I fell into the wall my head still hurts"
1753727121,neutral,Sappersmum,Off the a village May Fayre now.  Bag packed ready to bring back home-made goodies.
1753727132,worry,Abbie_Judd,@McFlyingGirl omg i had that book its soo funny
1753727133,love,ralphabet,"I am sooooo happy! Finally, Kean Cipriano replied to my chat messages. I hope he's not fake."
1753727134,happiness,Whitnee_Sian_93,Good Morning! Looking Forward To Listening To THE PRODIGY On Radio 1 Big Weekend.  Brought Their Album Yesterday!! =P AMAIZE Tbqh. x
1753727147,sadness,vinithepooh,Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn't *&amp;@#ing care to fully support UnixODBC.
1753727152,hate,Tizia_,@chocoshabi I'm going to ask Waldi. I hope he makes a new keyword for me
1753727250,happiness,mini_moop,good morning  finally a day of sunshine for my summer hol!  away to watch the footie in the sun  x
1753727281,happiness,littlebluebird5,in Singapore! its so warm over here! Having a blast already
1753727345,relief,Peter_lzh,Star Trek.. Did not disappoint!  5 star!!
1753727357,neutral,kokosfussmatte,just typing this message
1753727373,fun,eleiyy,changed my picture on my profile in friendster
1753727431,neutral,K_A_T_R_I_N_A,Fish and chips for din dins
1753727482,happiness,Ravenspirit41,Hello everyone im just sitting here rocking out to 9412 sam on the air The best classic rock station on twitter here
1753727565,love,Javamomma,is wishing all of the mother's out there a very Happy Mother's Day!! Love ya!
1753727577,love,Anonymousboy03,@BurT_E  It's an honour being your friend!!!! http://bit.ly/LhgZ2
1753727579,happiness,jacoblovie,"@LeoWolfe Haha! Night man, and no, but Im sure I'll meet her again in my lifetime, in fact I will...no doubt about it."
1753727585,neutral,Mashon96,is working hard or maybe thats hardly working
1753727587,relief,froggie775,"ok all, bedtime for this bonzo! i just got done with my math homework and my brain is done for the day. Nite nite  have a great day!"
1753727598,happiness,stringedmusic,support @jessicastrust trust and honor all your moms!  support #matternal health. happy moms day:  http://bit.ly/Bpekk
1753727670,happiness,_kkkrizo,Just like the old days  drinkin at the old spot .
1753727716,happiness,sherenejose,"@cydonian why? i enjoy fancy meals on my own smtimes, thr's joy in solitude, u can REALLY enjoy the food &amp; it's lk a date with the world"
1753727784,neutral,GtheGreat,okay okay sleep for realz now! Goodnight!  ::waves to followers::
1753727830,fun,hollow_af,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it"
1753727872,neutral,marchartsuiker,@tommk tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired
1753727883,worry,MostHappyMe,@Santbrink boffert
1753727917,surprise,WilliamBrougham,William@sharon_williams I have the mike and everything if that is what you mean  This is all so new to me lol
1753728016,love,nataliemccallum,@davidarchie needs to make plans to come back to uk! yest he made my year  love him xo
1753728021,love,youlovechelsea,happy momma day to myself and all my other beautiful moms out there!cant wait to get pampered tomorrow
1753728048,happiness,xkhaotik,@beautyholic woohoooo ;) to BOTH! retail therapy and surprise visits  two things i love.
1753728061,neutral,Camissa,Just woke from the longest sleep in months-so nice! Now to get some work done so i'm prepped for next wk &amp; free for K coming home tonight
1753728077,worry,leslie666,Listening to have heart. Aka i took over carlys last.fm      its 4am need to be up in 4 hours.  Looooong day tomorrow
1753728080,happiness,allierigby,http://twitpic.com/4wt8a - pretty damn good friday night
1753728167,worry,shinelikestars,a pink balloon for mum on her day
1753728173,neutral,rumoko,@theroundup I'll be sure to
1753728192,worry,ernanelson,Hey Stu did you see the cool 'family' picture on Jess' facebook?  Soo good to see You All
1753728315,sadness,AshleyElina,Today I'm lonley girl with a guitar
1753728338,happiness,hugwh0re,Just got home from another amazing night
1753728462,relief,libcab,last sunday before going home!
1753728489,happiness,pnuch,Gloomy day can't stop my bliss.  I hope Ronaldo will score in derby match today.
1753728508,happiness,caitlin_jones3,@wow_its_sarah Congrats Sarah!!!!! thats awsum
1753728561,neutral,nicolamtan,"yay, short stack episode 20 is being recorded on tuesday"
1753728637,neutral,marcoha,"@_ado I don't think it's still that one  I've had this one for about six years though, so with Moore's law taken into account..."
1753728704,love,saaam_,YES! getting my sky + back on wednesday  been waiting weeks for it (:
1753728755,neutral,PegasusAngel,#SanctuarySunday don't forget to post on the forums and FB about our mission success!!
1753728779,love,auzah,HAPPY MOTHER'S DAY TO ALL MOTHERS!
1753728780,happiness,jima6636,ok peeps have good morning I'm going to bed   @ClickedApps hit me up later
1753728843,worry,xmelanieee,"sandwichesss, then work"
