tweet_id,sentiment,author,content
1964229170,love,handfulskittles,is so glad the weekend is here. Only one more week left of school with my kids.
1964229481,happiness,ChakatSilver,"@Rikmach Yeah, I remember.  *hugs*"
1964229849,sadness,Xx_JessicaB_xX,Got a bad headache
1964230521,worry,christie430,i had navy blue under my black nailpolish for a while and i think it stained my nails a little..
1964230581,worry,maddbass,@melodykid ahhh i cant go then! i could've gone at like 1
1964230702,neutral,edgarparada,@Rougite nop  uso grooveshark pero muy informal ni user tengo
1964230751,worry,united_by_fate,just doesn't understand why this thing wont save my photos  Defo uggo! lol
1964230886,worry,AdamRou,@vicenzo2009 No star replies to me
1964230894,worry,missymidge,"Someone just sent me a random phone pic of Asian cats (with the paws in the air like in sushi/Chinese restaurants), and I don't know who"
1964231114,neutral,KristyT1978,@donnanorgren: Oh its begun long before this!
1964231358,fun,asgard,"Late night fun with friend, and early morning wake ups make Zeb a very grumpy girl"
1964231440,surprise,LarryMusic,Listen to Back Around by @ddlovato ...love this song. Meet @TiniOlsen tomorrow ^.^ But we canï¿½t go swimming  Sorry
1964231776,sadness,PrettyItaly,Why do my friends feel as though they don't need to bring gifts to my house warming...A mess
1964231836,sadness,screwthislevel,"@nova_caine I saw it, it made me sad"
1964232290,sadness,cwilly,"Dammit, forgot to go canvas shopping today"
1964232370,sadness,sokalchica,another long day..glad its the weekend..but still on call
1964232373,neutral,gailbarton,"#BGT DCD Seniors were good, but not good enough."
1964232548,love,xCarlyy,"@Jonasbrothers my favorite song is 'Im standing here but you dont see me, i'd give it all for that to change' i dont know what its called"
1964237335,enthusiasm,earobinson,"@_dritan Dam you, I want an #android, stupid only rogers"
1964237467,worry,TheRealJennZ,@thepresidentJx3 should I still come? Its gonna be a while
1964238473,sadness,mrs_mcsupergirl,i don't even want to go to the store to get ice cream.  i wasted a cute outfit on... sitting on my ass on twitter!!
1964239048,worry,karenbrand,Never got round to buying the ice creams in work- took a call from my lawyer which knocked me off kilter
1964239236,worry,KittyPoops,Guess this is a 24-48 hour maintenance.. I'm so sad I miss my friends
1964239275,worry,lwcavallucci,@mleis hence Jew on Jew. Not pretty. I'm sorry
1964239329,worry,Ksaladbits,Dead gerbil
1964239432,happiness,NattieDMcG,Smith/Amherst mini-reunion last night was fun- how i miss the old days
1964239535,sadness,Fletcherrrr,"stomach cramps; sat in bed with a hot water bottle having some hot milk &amp; toast, i feel like a wi girl again :') minus the stomach cramps"
1964240048,hate,DbbyInDaLoop,@MissNikkiC I kno I kknow ... sigh... been on. but it sux
1964241078,worry,Smrbre25,I am so tired!
1964241827,worry,CeratosaurusRex,&quot;And now my mom and her friend are drinking.. Greatt..&quot;
1964241900,love,AsheTalketh,Awwwww  HE JUST WANTS A HUG!!!
1964242436,happiness,hollieh8988,@_Stephhh_ Awww  I heard he is the sweetest guy with fans.
1964242539,neutral,wharrod,The Vogue model Miss Rachel is out  Merh ...
1964242863,happiness,emmaXIII,Me and mum are lost in grangemouth. Utter hilarity! Totally lost
1964242943,neutral,MRMIMe,@hauntyou Umm..ok..just don't start cats on fire..  ...promise
1964243276,hate,CaitlinGwynne,WORSE FUCKING DAY EVERRRR.   Tonight better make up for today
1964243861,neutral,notashamed,Ugh 3 more hours
1964244100,sadness,Loois9,Omg what is up with parents today !  I've been fighting with mine
1964244636,neutral,sexidance,@oyfreakinvey rofl
1964244885,empty,TheDarkestDay,More sunburn
1964244936,surprise,voltaires_vice,@Paperclippe My iPod headphones have gone kaput.  Wanted to buy new ones. Should I buy some Bose instead then? Do they work with Apple?
1964245332,hate,Its_Heather,types too fast for her own good. and has been craving pizza for 2+ wks. GAH i hate not having a job i want pizza!  lmaoz why me?!
1964245422,worry,archpopoy,@Need4Sheed_com Ohhh got it. It's the 8830 I think  I miss the Pistons  I really hope Joe D cooks up something big!
1964246345,worry,daigoba66,frame damage... car could be totalled
1964246404,happiness,baconfish,@ProfessorSpork I actually envy you even though I've already seen it.  It was that good!
1964246425,worry,KellyyyMarieee,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck
1964246804,neutral,three11phil,"You know for a short week, it certainly dragged"
1964246823,fun,marauder_bex,So aparently my Out of Sight album sampler cd only has the video on it
1964247108,worry,LouClaire,Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow
1964247206,hate,luckygnahhh,"Ugh, okay I'm going to go shower now  and then shopping with mommy, let's hope I don't pass the fuck out."
1964247362,worry,Lawpunk,@Mwissa Really? Can you send it to me too? I don't get the internal emails.
1964247440,neutral,megan_os,@smashingpumpkin http://twitpic.com/67h72 -
1964247469,worry,couturefit,Traffic is horrific on 695..I jus wanna gt my dog
1964247632,sadness,merlinw,"@sheila_libere ...Moving all done, no internet until Monday   at an cafe, like the new place, and work is fine. everything else, so so."
1964247634,worry,DannyMcEvoy,@pixonu its ok mate I stayed in as well  losers aren't we
1964247674,neutral,MileyCyrus,http://twitpic.com/67hac - My besties. If only @ddlovato was there.
1964247733,worry,Xx_beth,@mfhorne why go winchester when my sister doesnt go there any more!   bad times.. x
1964248129,worry,grjtsingh,Club day at school &amp; I can't go b/c I hurt myself during school by trippin over some1's backpack.
1964248359,sadness,JaySkillz,@MISSCOKASPLASH yay but you missed naptime
1964248588,love,BrandyWandLover,@BrandFancier oh ok  well im sendin lots of love xxx
1964248656,happiness,TwatRock,@stonezoneshow http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy
1964248773,neutral,KatieCeciil,I am so full.. And I haven't even eaten my meal yet
1964248924,worry,JordansUKgirl,@PinkyNKOTB  lol - thats 51p less ive got towards the cruise!!
1964249058,hate,anthoNYC,@thecultureofme don't feel too bad i just had a burrito from there and it kinda sucked.
1964249111,neutral,sprint880324,@tameshad I'll be sure to call you soon! btw Masita leaves tomorrow
1964249201,worry,NotFitEnough,@sarahstanley I shudder at the thought of what she was thinking she'd do with it if she'd managed to reclaim it...
1964249303,empty,fleurdupommier,@smashingpumpkin http://twitpic.com/67h72 -
1964250109,worry,jamiefishback,"@cartermason bummer, bro, sorry to hear that"
1964250118,empty,nataliewill,"'Whats your stand on gay marriage?' - me. 'what the fuck natalie, stop asking me these gay ass questions! Go get a job!' - dad."
1964250173,sadness,sexidance,@oyfreakinvey u witch! im upstate in a fucking hick dry county. so no alcohol or ethnic food.  im crying.
1964250259,neutral,thatlass,@damohopo but thats 7 weeks away  Im sure we got by only tweeting at night before?
1964250656,fun,slf617,"PKU meeting in London, ON all day today.  One of my favorite PKUers Jessie not there.   He has PKU and Leukemia and was in the hospital."
1964251015,neutral,give_me_a_latte,@monsterchew thanks! Will check next time I'm in Target. It's over an hour away
1964251100,neutral,swamp84,in San Jose.   having good time w/ bros.  Also helped dad edit next  Holy Land brochure. wish I could go!
1964251497,worry,PRNicoleV,Just tried to sign up for @Foursquare but apparently Knoxville is not a big enough city  Will Knox ever be on the list?
1964251818,love,cheller_beams,cant wait to get home. i hate my job
1964251850,neutral,kiwidork,@Kevinchinart But I really want a Sporebat pet.
1964251928,worry,mooreal5,@LaurenConrad when I tried to go to her's I got this message &quot;That page doesn't exist! &quot;
1964252031,surprise,FlyrTini,Almost time to say Good Bye to my twimulations. I'll miss my tweeps
1964252246,worry,mellisalamay,@love_primaDONNA lucky.. where do you live? im in vegas and it never rains here...
1964252379,neutral,ClaireSparks,The @Jonasbrothers 3d movie was amazing but a little to short  i wanted more!!
1964252403,sadness,josefamanriquez,"@nicole531 http://twitpic.com/5rylt - ur so lucky! there, the stage its so close of theem! here not  i think we're dangerous (?"
1964252452,worry,belladivediva,i hate going to work.
1964252524,worry,PhoenixtheII,Being attacked with cola..... all sticky
1964252588,hate,danielparo,I was waitin' so many new and good songs about the end but I didnt like it so much
1964286875,worry,TransFan1990,Sorry everybody! Apparently Twitter isn't sending me my updates.
1964287070,surprise,TheraExplorer,"First fail, cant tweet from phone. Oh how I love my work phone"
1964287396,sadness,BrenGeiger,I am sitting at work watching the clock.  It isn't moving fast enough.
1964287442,hate,ginny9577,@TheSims2 aww BBQ? that's not fair  all i had was chocolate
1964287684,worry,ericvictorino,@PerezHilton  that's sad. Trauma... Future serial killer...
1964288322,neutral,sirwiggum,"@Nettofabulous red top tabloids, build em up, knock em down"
1964288383,neutral,KelsMaine,thanks do the invite though
1964288508,sadness,toxilox,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.
1964288692,neutral,Bearbutt,Poor @extralife.  The flowers are fornicating with HIS nose now.    @missiondeep
1964288710,worry,eternalstar123,"Ugh I have a hedache; I may be cheap, but fucking shit I still have class with how I roll"
1964288779,enthusiasm,Despoina_,I wanna talk to Mitchel Mussoooooo
1964288879,neutral,CC2cute,@roxxy89 nah is next week honey ma fault for confusin u
1964288918,worry,maria160992,my eyes hurts..
1964289254,relief,mattaiken,@MrsSeear me too! Yay he got in. And the other kid who cries a lot
1964289336,worry,alanarivera,@soapylove I saw that - unfortunately it happens to be on the same day as my high school reunion   I will have to catch you next time.
1964289885,worry,jasonhurwitz,@Shar_Music I was not hugged
1964289931,worry,christoc,"two hours till our offer on the house expires  no word yet! Come on people, sell us your house!!!!!!!!!!! #Parker #Colorado"
1964289934,worry,ddlovato,@mileycyrus I miss you...  come over and say bye before I leave!!
1964290218,relief,wthtony,Bouta donate blood! Ahhhhh!
1964290378,worry,peediepanda,My wedding next Thursday and I'm ill
1964290614,fun,KimOfTheLab,Awww I wanted to see some more of Greg
1964290975,sadness,bhchristensen,this day has beasted me.
1964291086,happiness,EllaJayeBee,@aaronstewart try 5 5-drawer horizontal cabinets full of non-digital fun. The SEC &amp; FINRA make my job so joyful. Can't hire temps either
1964291141,worry,msmeg7594,does want a lot of things right now  and i cant have them-yet.
1964291769,sadness,NoNamesJustLo,&lt;-----bored to death
1964291928,sadness,JenDearness,Oh no! I just read they are going to do a remake of Girls Just Wanna Have Fun   Stop it hollywood-just stop!
1964291961,neutral,amandalaur,"@KevFP yeah i think it just depends on what you're doing with it, but at least im getting it for free  ill miss my sk though"
1964292186,fun,Factory_Boi,wants a new phone. ugh my b-day in 3 weeks ya'll
1964292192,neutral,wbahner,@amberlily
1964292509,neutral,nottyJ,@BpTheProducer without me
1964292678,neutral,miss_hudgens,@Jonasbrothers you guys didn't say hi or answer my questions yesterday  but nice songs.
1964292937,sadness,amandamachado,@laurenbernal MAKE ME ONE! I'm still craving shrimp
1964293053,worry,quornyum,"@Jennifalconer I don't know if I can bear to watch Hollie tommorrow night,it's a bit hard to take seeing the state she gets herself into"
1964293213,happiness,leighannirvine,@dressjunkie oh no!! don't be horrible  lol no but she was a better singer even if she didn't cry... don't u think? she made me cry haha!
1964293584,happiness,lizlove_,@kadi707 RUDE! going cabin drinking without lizlove!  but im am proud momma that you finally learned how to properly TWIT
1964293828,worry,bradgallen,"being re-admitted, at this stage for a three-night minimum with a hopeful tuesday discharge"
1964293880,neutral,Cake4Jake,Ummmmm now im all alone at mcalisters
1964294302,sadness,uraveragegirl67,Craving munchkins so bad.
1964294379,relief,LuvToSparkLe,"@shesbatty what is I/O psy? I'm taking psy101 starting this Monday, not looking forward to going back to school but"
